Year,Age,mx,qx,lx,Lx,Tx,ex,Country,Sex
2008,35,0.00136584,0.006806886,96272,479783,4169935,43.314514,Colombia,F
2008,40,0.001870192,0.009309174,95616,475943,3690153,38.593552,Colombia,F
2008,45,0.00270279,0.013426854,94726,470576,3214210,33.93177,Colombia,F
2008,50,0.004065339,0.020130284,93454,462754,2743634,29.358183,Colombia,F
2008,55,0.006347643,0.031261958,91573,450993,2280880,24.907898,Colombia,F
2008,60,0.010230439,0.049926352,88710,432920,1829888,20.627792,Colombia,F
2008,65,0.016968291,0.081521578,84281,404915,1396968,16.575151,Colombia,F
2008,70,0.030643793,0.14272243,77411,360536,992054,12.815547,Colombia,F
2008,75,0.05777888,0.2537123,66362,291402,631519,9.5162659,Colombia,F
2008,80,0.11061389,0.43704551,49526,195679,340117,6.8675594,Colombia,F
2008,85,0.19302607,1,27881,144439,144439,5.1806474,Colombia,F
1940,0,0.26527101,0.22625819,100000,85294,3235756,32.357555,El Salvador,F
1940,1,0.049060259,0.17374612,77375,274020,3150463,40.717232,El Salvador,F
1940,5,0.009375919,0.045701243,63931,311619,2876443,44.993126,El Salvador,F
1940,10,0.008326009,0.040814474,61010,299069,2564825,42.040092,El Salvador,F
1940,15,0.00890394,0.043588243,58519,286473,2265756,38.718311,El Salvador,F
1940,20,0.010216162,0.049858343,55969,273144,1979283,35.364395,El Salvador,F
1940,25,0.012325122,0.059855077,53178,258250,1706139,32.083698,El Salvador,F
1940,30,0.014859878,0.071740843,49995,241366,1447889,28.9608,El Salvador,F
1940,35,0.017227076,0.082715511,46409,222828,1206523,25.998104,El Salvador,F
1940,40,0.019690752,0.094011009,42570,203243,983696,23.108011,El Salvador,F
1940,45,0.02320914,0.10992279,38568,182663,780453,20.23605,El Salvador,F
1940,50,0.029103924,0.13601878,34329,160434,597791,17.414068,El Salvador,F
1940,55,0.037570827,0.17231637,29659,136029,437357,14.746284,El Salvador,F
1940,60,0.05005851,0.22344747,24549,109576,301329,12.275032,El Salvador,F
1940,65,0.067283072,0.28964385,19063,82063,191753,10.058954,El Salvador,F
1940,70,0.090573773,0.37200376,13542,55618,109690,8.1003027,El Salvador,F
1940,75,0.12361722,0.47666767,8504,32792,54073,6.3584962,El Salvador,F
1940,80,0.17322695,0.61178738,4451,15718,21282,4.7818532,El Salvador,F
1940,85,0.3105346,1,1728,5564,5564,3.220253,El Salvador,F
1955,0,0.14268363,0.13057366,100000,91513,4726711,47.267109,El Salvador,F
1955,1,0.021841893,0.082606092,86943,328818,4635199,53.313293,El Salvador,F
1955,5,0.005401211,0.026610797,79761,392967,4306381,53.991302,El Salvador,F
1955,10,0.004604802,0.022772342,77639,383948,3913415,50.405819,El Salvador,F
1955,15,0.004719056,0.023331041,75871,375103,3529468,46.51984,El Salvador,F
1955,20,0.005233177,0.025841326,74101,365905,3154365,42.569016,El Salvador,F
1955,25,0.006251833,0.030797075,72186,355591,2788461,38.629265,El Salvador,F
1955,30,0.007603874,0.037337981,69963,343542,2432870,34.77412,El Salvador,F
1955,35,0.009108509,0.044568263,67350,329546,2089329,31.02203,El Salvador,F
1955,40,0.01114028,0.054250911,64349,313363,1759784,27.347839,El Salvador,F
1955,45,0.014163242,0.068488173,60858,294283,1446421,23.767447,El Salvador,F
1955,50,0.018781621,0.08985769,56690,271221,1152138,20.323755,El Salvador,F
1955,55,0.026000116,0.12236498,51596,242825,880918,17.073608,El Salvador,F
1955,60,0.036802135,0.16907693,45282,208035,638094,14.091603,El Salvador,F
1955,65,0.051520526,0.22925538,37626,167427,430059,11.429925,El Salvador,F
1955,70,0.072846003,0.31002775,29000,123422,262633,9.0563564,El Salvador,F
1955,75,0.10577174,0.42178711,20010,79791,139212,6.9574142,El Salvador,F
1955,80,0.1547406,0.56417948,11570,42183,59421,5.1360035,El Salvador,F
1955,85,0.2924903,1,5043,17239,17239,3.4189167,El Salvador,F
1966,0,0.11054213,0.10313186,100000,93297,5500486,55.004852,El Salvador,F
1966,1,0.014649413,0.056416597,89687,345395,5407189,60.289673,El Salvador,F
1966,5,0.002999084,0.014872759,84627,419674,5061795,59.813004,El Salvador,F
1966,10,0.002465917,0.012257045,83369,414390,4642121,55.682049,El Salvador,F
1966,15,0.002433767,0.012098167,82347,409342,4227732,51.340752,El Salvador,F
1966,20,0.002693339,0.013380204,81351,404139,3818390,46.937645,El Salvador,F
1966,25,0.003325003,0.016493395,80262,398132,3414251,42.53894,El Salvador,F
1966,30,0.004268352,0.021125348,78938,390688,3016120,38.208714,El Salvador,F
1966,35,0.005521951,0.027248636,77271,381299,2625432,33.977196,El Salvador,F
1966,40,0.007337783,0.036053978,75165,369321,2244133,29.856131,El Salvador,F
1966,45,0.009994701,0.048802856,72455,353789,1874813,25.875578,El Salvador,F
1966,50,0.014049293,0.067955129,68919,333355,1521025,22.069773,El Salvador,F
1966,55,0.020406054,0.097266681,64236,306183,1187670,18.489309,El Salvador,F
1966,60,0.029899528,0.13948813,57988,270526,881488,15.201332,El Salvador,F
1966,65,0.04363253,0.19748265,49899,225845,610963,12.243996,El Salvador,F
1966,70,0.064493872,0.27924615,40045,173387,385118,9.6171808,El Salvador,F
1966,75,0.097517408,0.39511389,28863,116943,211732,7.3358912,El Salvador,F
1966,80,0.14960104,0.55039132,17459,64231,94789,5.4293933,El Salvador,F
1966,85,0.25687042,1,7850,30559,30559,3.8930135,El Salvador,F
1981,0,0.077637419,0.073475599,100000,94640,6258487,62.584862,El Salvador,F
1981,1,0.008155072,0.031944171,92653,362929,6163847,66.526543,El Salvador,F
1981,5,0.001304251,0.006497948,89693,446861,5800919,64.675461,El Salvador,F
1981,10,0.001412229,0.007037294,89110,444045,5354058,60.083748,El Salvador,F
1981,15,0.001587026,0.00790502,88483,440736,4910014,55.491146,El Salvador,F
1981,20,0.001841803,0.009168488,87784,436986,4469278,50.912582,El Salvador,F
1981,25,0.002262464,0.011251227,86979,432544,4032293,46.359634,El Salvador,F
1981,30,0.002846327,0.014135078,86000,427083,3599749,41.857586,El Salvador,F
1981,35,0.003687891,0.018277679,84785,420203,3172667,37.420452,El Salvador,F
1981,40,0.004997972,0.024693655,83235,411241,2752465,33.068737,El Salvador,F
1981,45,0.006956372,0.034210704,81180,399232,2341224,28.840172,El Salvador,F
1981,50,0.009850878,0.048116811,78403,382957,1941993,24.769665,El Salvador,F
1981,55,0.0142978,0.069117263,74630,360769,1559037,20.89032,El Salvador,F
1981,60,0.021291016,0.10127984,69472,330471,1198269,17.248362,El Salvador,F
1981,65,0.03207387,0.1489069,62436,289864,867798,13.899136,El Salvador,F
1981,70,0.049873512,0.22270997,53139,237289,577934,10.876027,El Salvador,F
1981,75,0.080684975,0.33797756,41304,173016,340645,8.247283,El Salvador,F
1981,80,0.13243538,0.50246954,27345,103746,167629,6.1303506,El Salvador,F
1981,85,0.21295865,1,13605,63884,63884,4.6957474,El Salvador,F
1999,0,0.02843629,0.02775228,100000,97595,7126884,71.268829,El Salvador,F
1999,1,0.00165526,0.006593523,97225,387283,7029289,72.299355,El Salvador,F
1999,5,0.000397049,0.00198308,96584,482392,6642006,68.769409,El Salvador,F
1999,10,0.00062217,0.003106213,96393,481243,6159614,63.901588,El Salvador,F
1999,15,0.000864672,0.004314408,96093,479469,5678372,59.092598,El Salvador,F
1999,20,0.001142754,0.00569814,95679,477083,5198903,54.337383,El Salvador,F
1999,25,0.001498353,0.007464921,95133,473961,4721820,49.633881,El Salvador,F
1999,30,0.001923866,0.009575118,94423,469945,4247860,44.987625,El Salvador,F
1999,35,0.002504783,0.012449075,93519,464800,3777915,40.397415,El Salvador,F
1999,40,0.003413602,0.016929315,92355,458021,3313116,35.87389,El Salvador,F
1999,45,0.004814989,0.023799917,90792,448770,2855096,31.446896,El Salvador,F
1999,50,0.006937455,0.034119193,88631,435894,2406327,27.150187,El Salvador,F
1999,55,0.010290771,0.050213683,85607,417715,1970433,23.017408,El Salvador,F
1999,60,0.015631739,0.075332507,81308,391838,1552719,19.096846,El Salvador,F
1999,65,0.024038402,0.1136361,75183,355409,1160881,15.44084,El Salvador,F
1999,70,0.039168868,0.1790159,66640,304565,805473,12.087097,El Salvador,F
1999,75,0.067140453,0.2891151,54710,235587,500909,9.1557627,El Salvador,F
1999,80,0.11730017,0.45766017,38893,151743,265322,6.8219748,El Salvador,F
1999,85,0.18570995,1,21093,113580,113580,5.3847408,El Salvador,F
2008,0,0.017046068,0.016788611,100000,98490,7305558,73.055573,El Salvador,F
2008,1,0.000736667,0.002941244,98322,392561,7207068,73.3013,El Salvador,F
2008,5,0.000293985,0.001468738,98032,489764,6814507,69.513123,El Salvador,F
2008,10,0.000520791,0.002600705,97888,488829,6324744,64.612061,El Salvador,F
2008,15,0.000757239,0.003779327,97634,487282,5835915,59.773754,El Salvador,F
2008,20,0.001023774,0.005106325,97265,485131,5348633,54.99065,El Salvador,F
2008,25,0.001341318,0.006685069,96768,482287,4863503,50.259548,El Salvador,F
2008,30,0.001718358,0.0085565,96121,478631,4381217,45.580299,El Salvador,F
2008,35,0.002262345,0.011250637,95299,473919,3902587,40.951233,El Salvador,F
2008,40,0.003125162,0.015509481,94227,467624,3428668,36.387619,El Salvador,F
2008,45,0.004469887,0.022112222,92765,458902,2961044,31.919905,El Salvador,F
2008,50,0.006511215,0.032055151,90714,446590,2502143,27.582891,El Salvador,F
2008,55,0.00963201,0.047071896,87806,429110,2055554,23.410244,El Salvador,F
2008,60,0.014481921,0.069977425,83673,404311,1626445,19.43821,El Salvador,F
2008,65,0.022236658,0.10555028,77818,369375,1222135,15.705162,El Salvador,F
2008,70,0.036821164,0.16915725,69604,319762,852761,12.251648,El Salvador,F
2008,75,0.064463601,0.27913266,57830,250408,533000,9.2166958,El Salvador,F
2008,80,0.11633115,0.45470461,41688,162945,282592,6.7787986,El Salvador,F
2008,85,0.18999243,1,22733,119648,119648,5.2633677,El Salvador,F
1945,0,0.15344992,0.1395326,100000,90931,4528253,45.282524,Panama,F
1945,1,0.02758394,0.10284897,86047,320833,4437322,51.568741,Panama,F
1945,5,0.003545109,0.017554406,77197,382258,4116490,53.324532,Panama,F
1945,10,0.004317393,0.021365577,75842,375320,3734232,49.237133,Panama,F
1945,15,0.005431568,0.026808372,74222,366332,3358912,45.255318,Panama,F
1945,20,0.00665825,0.032767627,72232,355478,2992581,41.430336,Panama,F
1945,25,0.008097032,0.039713416,69865,342665,2637103,37.745823,Panama,F
1945,30,0.00938363,0.045884792,67091,328063,2294438,34.199303,Panama,F
1945,35,0.010597712,0.051674254,64012,312121,1966376,30.718962,Panama,F
1945,40,0.012267584,0.059583645,60705,294840,1654255,27.251163,Panama,F
1945,45,0.014857132,0.071728043,57088,275608,1359416,23.81303,Panama,F
1945,50,0.019062119,0.091140978,52993,253371,1083808,20.452173,Panama,F
1945,55,0.025911639,0.12197295,48163,226714,830438,17.242399,Panama,F
1945,60,0.036352377,0.16717646,42289,194474,603724,14.27648,Panama,F
1945,65,0.050495494,0.22518721,35219,157059,409251,11.620352,Panama,F
1945,70,0.071554385,0.30533636,27288,116442,252193,9.2419758,Panama,F
1945,75,0.10423845,0.41689634,18956,75813,135751,7.1614275,Panama,F
1945,80,0.15304178,0.55964947,11054,40420,59938,5.4226708,Panama,F
1945,85,0.24937315,1,4868,19519,19519,4.0100546,Panama,F
1955,0,0.062084448,0.059243947,100000,95425,5873223,58.732227,Panama,F
1955,1,0.010089155,0.039335776,94076,366784,5777799,61.416538,Panama,F
1955,5,0.002372191,0.011784082,90376,448947,5411015,59.872868,Panama,F
1955,10,0.002524779,0.012547859,89311,443861,4962068,55.559998,Panama,F
1955,15,0.002947268,0.014632836,88190,437851,4518208,51.232975,Panama,F
1955,20,0.003514457,0.017425306,86899,430861,4080358,46.955185,Panama,F
1955,25,0.00429163,0.021239385,85385,422572,3649497,42.741795,Panama,F
1955,30,0.005147267,0.025422283,83572,412758,3226926,38.612881,Panama,F
1955,35,0.006050236,0.029818201,81447,401405,2814169,34.552292,Panama,F
1955,40,0.007382802,0.03627133,79019,388212,2412764,30.534336,Panama,F
1955,45,0.009523275,0.046552382,76152,372252,2024552,26.585686,Panama,F
1955,50,0.013004508,0.063054554,72607,352047,1652301,22.756794,Panama,F
1955,55,0.018743159,0.089681596,68029,325502,1300254,19.113306,Panama,F
1955,60,0.027656425,0.1296749,61928,290366,974753,15.740142,Panama,F
1955,65,0.040298764,0.18372452,53898,245722,684387,12.69797,Panama,F
1955,70,0.059938435,0.26200253,43996,192311,438666,9.970787,Panama,F
1955,75,0.091860935,0.37633541,32469,133016,246355,7.5875502,Panama,F
1955,80,0.14295895,0.53219712,20250,75383,113339,5.5971675,Panama,F
1955,85,0.24956933,1,9473,37957,37957,4.0069027,Panama,F
1965,0,0.046678036,0.044967163,100000,96335,6389128,63.891277,Panama,F
1965,1,0.007132923,0.028022183,95504,375192,6292794,65.890854,Panama,F
1965,5,0.001635235,0.008139571,92828,462058,5917602,63.748661,Panama,F
1965,10,0.001658103,0.008257655,92072,458533,5455545,59.253342,Panama,F
1965,15,0.001861044,0.009263843,91312,454526,4997012,54.725063,Panama,F
1965,20,0.002177683,0.010831804,90466,449975,4542486,50.212456,Panama,F
1965,25,0.002677483,0.013301939,89486,444571,4092511,45.733833,Panama,F
1965,30,0.003299822,0.016369471,88296,438007,3647941,41.315331,Panama,F
1965,35,0.004078974,0.020197149,86850,430039,3209934,36.959625,Panama,F
1965,40,0.005218136,0.025767973,85096,420216,2779896,32.6679,Panama,F
1965,45,0.006936197,0.034113109,82903,407727,2359680,28.463181,Panama,F
1965,50,0.00976312,0.047697965,80075,391208,1951953,24.376614,Panama,F
1965,55,0.014405495,0.069620475,76256,368536,1560746,20.467339,Panama,F
1965,60,0.021928435,0.1041604,70947,336997,1192210,16.804356,Panama,F
1965,65,0.033788349,0.15626954,63557,293947,855213,13.455914,Panama,F
1965,70,0.053398967,0.2366645,53625,237665,561267,10.466567,Panama,F
1965,75,0.086138815,0.35690913,40934,169606,323602,7.9055166,Panama,F
1965,80,0.14061293,0.52566719,26325,98410,153997,5.8500266,Panama,F
1965,85,0.22462894,1,12487,55587,55587,4.451786,Panama,F
1975,0,0.031949043,0.031097865,100000,97336,6825208,68.252075,Panama,F
1975,1,0.003826992,0.015161374,96891,383850,6727872,69.438095,Panama,F
1975,5,0.001266642,0.006311228,95422,475450,6344023,66.48439,Panama,F
1975,10,0.001228702,0.006125446,94819,472702,5868573,61.892368,Panama,F
1975,15,0.001317418,0.00656633,94239,469706,5395872,57.257797,Panama,F
1975,20,0.00150305,0.007488238,93620,466415,4926166,52.619072,Panama,F
1975,25,0.00184192,0.009169066,92919,462547,4459751,47.996452,Panama,F
1975,30,0.002321163,0.011541522,92067,457782,3997204,43.416546,Panama,F
1975,35,0.002968194,0.014735997,91004,451801,3539423,38.893131,Panama,F
1975,40,0.003953538,0.01958189,89663,444100,3087622,34.435947,Panama,F
1975,45,0.00548102,0.027049279,87907,433829,2643522,30.071806,Panama,F
1975,50,0.007842821,0.038489625,85530,419746,2209694,25.835556,Panama,F
1975,55,0.011722916,0.057010587,82238,399934,1789949,21.765684,Panama,F
1975,60,0.01830421,0.087669715,77549,371428,1390015,17.924391,Panama,F
1975,65,0.028503016,0.13339022,70751,331101,1018588,14.396976,Panama,F
1975,70,0.045785274,0.20626141,61313,276213,687487,11.21279,Panama,F
1975,75,0.076444767,0.32296947,48667,205609,411275,8.4509134,Panama,F
1975,80,0.12829763,0.49046648,32949,125959,205666,6.2420239,Panama,F
1975,85,0.2106256,1,16789,79708,79708,4.7477608,Panama,F
1985,0,0.021988977,0.021569097,100000,98091,7390526,73.905251,Panama,F
1985,1,0.001881749,0.007491595,97844,389532,7292435,74.531929,Panama,F
1985,5,0.000731399,0.003649656,97111,484576,6902903,71.083275,Panama,F
1985,10,0.000744716,0.003716938,96756,482916,6418328,66.335411,Panama,F
1985,15,0.000813676,0.00406045,96397,481041,5935412,61.573193,Panama,F
1985,20,0.000931649,0.004647854,96005,478953,5454372,56.813629,Panama,F
1985,25,0.00113624,0.00566575,95559,476493,4975419,52.066784,Panama,F
1985,30,0.001430248,0.007126775,95017,473460,4498927,47.348644,Panama,F
1985,35,0.001860717,0.009262222,94340,469603,4025467,42.669849,Panama,F
1985,40,0.002558559,0.012714718,93467,464479,3555865,38.044453,Panama,F
1985,45,0.003660601,0.018143604,92278,457371,3091387,33.500923,Panama,F
1985,50,0.005409626,0.026701462,90604,447211,2634017,29.071938,Panama,F
1985,55,0.008210095,0.040257234,88185,432401,2186806,24.798168,Panama,F
1985,60,0.012649417,0.061383564,84635,410703,1754405,20.72929,Panama,F
1985,65,0.019640036,0.093779765,79439,379316,1343703,16.914909,Panama,F
1985,70,0.032838289,0.15219654,71990,333651,964388,13.39628,Panama,F
1985,75,0.058027465,0.25467041,61033,267860,630738,10.334414,Panama,F
1985,80,0.10490916,0.41903925,45490,181699,362878,7.9771729,Panama,F
1985,85,0.14586496,1,26428,181179,181179,6.8556561,Panama,F
1995,0,0.017136525,0.016876424,100000,98483,7608309,76.083084,Panama,F
1995,1,0.001278667,0.005098348,98313,391995,7509827,76.387405,Panama,F
1995,5,0.000458691,0.002290568,97812,488440,7117832,72.771187,Panama,F
1995,10,0.000535318,0.002673158,97588,487310,6629393,67.93309,Panama,F
1995,15,0.00063704,0.003180336,97327,485889,6142083,63.108204,Panama,F
1995,20,0.000764026,0.003813137,97017,484196,5656195,58.301254,Panama,F
1995,25,0.000932794,0.004653554,96647,482155,5171999,53.514462,Panama,F
1995,30,0.001159915,0.005783477,96197,479650,4689845,48.752502,Panama,F
1995,35,0.001485534,0.007401283,95641,476505,4210195,44.020977,Panama,F
1995,40,0.002001925,0.009961764,94933,472395,3733691,39.329834,Panama,F
1995,45,0.002864798,0.01422618,93988,466727,3261297,34.699409,Panama,F
1995,50,0.004313118,0.021344639,92651,458504,2794570,30.162651,Panama,F
1995,55,0.00676754,0.033296887,90673,446117,2336066,25.763796,Panama,F
1995,60,0.010869296,0.052964825,87654,427125,1889950,21.561646,Panama,F
1995,65,0.017461753,0.083796978,83011,398360,1462826,17.622112,Panama,F
1995,70,0.029991655,0.13988906,76055,354740,1064466,13.996053,Panama,F
1995,75,0.0542643,0.24005774,65416,289390,709727,10.849515,Panama,F
1995,80,0.098599069,0.39865783,49713,200997,420338,8.4554491,Panama,F
1995,85,0.13628991,1,29894,219341,219341,7.3373003,Panama,F
2005,0,0.012253199,0.012117541,100000,98893,7617868,76.178673,Panama,F
2005,1,0.001207475,0.00481539,98789,393966,7518975,76.11203,Panama,F
2005,5,0.000354581,0.001771176,98313,491084,7125009,72.473038,Panama,F
2005,10,0.000471784,0.002356254,98139,490138,6633925,67.597633,Panama,F
2005,15,0.000610572,0.003048395,97908,488820,6143788,62.751148,Panama,F
2005,20,0.000774379,0.003864713,97609,487139,5654969,57.935074,Panama,F
2005,25,0.00098694,0.004923038,97232,485009,5167830,53.149757,Panama,F
2005,30,0.001243931,0.006201142,96753,482325,4682822,48.399845,Panama,F
2005,35,0.001588695,0.007913301,96153,478939,4200498,43.685631,Panama,F
2005,40,0.002126869,0.010580339,95392,474538,3721560,39.013348,Panama,F
2005,45,0.002972959,0.014759486,94383,468571,3247022,34.402733,Panama,F
2005,50,0.004317565,0.021366423,92990,460180,2778452,29.879156,Panama,F
2005,55,0.006526478,0.032129131,91003,447997,2318272,25.474739,Panama,F
2005,60,0.010227286,0.049911331,88079,429844,1870276,21.234081,Panama,F
2005,65,0.016399678,0.078893214,83683,402570,1440432,17.212992,Panama,F
2005,70,0.028655637,0.13405851,77081,360604,1037863,13.464602,Panama,F
2005,75,0.053033851,0.23522902,66748,296056,677259,10.146577,Panama,F
2005,80,0.09929163,0.40091914,51047,206116,381204,7.4677606,Panama,F
2005,85,0.17466083,1,30581,175088,175088,5.7253823,Panama,F
1927,0,0.14561912,0.13302773,100000,91354,4224699,42.246983,Costa Rica,F
1927,1,0.021016594,0.07964883,86698,328566,4133345,47.675629,Costa Rica,F
1927,5,0.005755947,0.028331282,79792,392743,3804780,47.683781,Costa Rica,F
1927,10,0.005417761,0.026741099,77532,382681,3412037,44.008511,Costa Rica,F
1927,15,0.006301198,0.031036625,75459,371670,3029356,40.14624,Costa Rica,F
1927,20,0.007705275,0.037826855,73117,358943,2657687,36.348877,Costa Rica,F
1927,25,0.009801663,0.047881939,70351,343668,2298744,32.675678,Costa Rica,F
1927,30,0.012294024,0.059708387,66982,325311,1955077,29.188183,Costa Rica,F
1927,35,0.014660303,0.07081008,62983,304209,1629767,25.876528,Costa Rica,F
