"","Age","Cause","Contribution","Period1","Period2","Sex","Country","Sources","e01","e02","Cause.name","Country.name"
"98598",60,4,0.0639764204819869,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Circulatory","BRAZIL"
"98619",70,5,0.0467564140328182,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Abnormal","BRAZIL"
"98640",80,6,-0.000808824085514093,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Mental","BRAZIL"
"98661",0,8,0.0160503607834341,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Endocrine","BRAZIL"
"98682",5,9,0.000104160086396758,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Digestive","BRAZIL"
"98703",15,10,0.000681208903167746,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Genitourinary","BRAZIL"
"98724",25,11,0.000194973643595369,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Perinatal","BRAZIL"
"98745",35,12,0.00509071844814562,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Respiratory","BRAZIL"
"98766",45,13,0.00566080601274832,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"External","BRAZIL"
"98787",55,14,0.000382006463137673,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Homicide","BRAZIL"
"98808",65,15,-0.000282349304184372,"1995-2000","2000-2005",2,2070,"UN",72.0585222730182,73.8535572057499,"Rest","BRAZIL"
"98829",75,2,0.000557702944712848,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Infectious","BRAZIL"
"98850",85,3,0,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Neoplasms","BRAZIL"
"98871",1,5,0.0304779908939057,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Abnormal","BRAZIL"
"98892",10,6,-7.97762467839838e-05,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Mental","BRAZIL"
"98913",20,7,0.000648286860695598,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Nervous","BRAZIL"
"98934",30,8,0.000529791183830239,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Endocrine","BRAZIL"
"98955",40,9,0.002042341328763,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Digestive","BRAZIL"
"98976",50,10,0.000266916567582447,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Genitourinary","BRAZIL"
"98997",60,11,-0.000121100994375283,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Perinatal","BRAZIL"
"99018",70,12,0.0016043554047786,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Respiratory","BRAZIL"
"99039",80,13,-0.00158543934383039,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"External","BRAZIL"
"99060",0,15,0.00434786782052271,"2000-2005","2005-2010",2,2070,"UN",73.8535572057499,75.0492537459751,"Rest","BRAZIL"
"99081",5,2,0.00188459936281734,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Infectious","BRAZIL"
"99102",15,3,0.00177927166356074,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Neoplasms","BRAZIL"
"99123",25,4,0.00260603994395598,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Circulatory","BRAZIL"
"99144",35,5,0.00601972972487394,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Abnormal","BRAZIL"
"99165",45,6,0.000317125519994661,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Mental","BRAZIL"
"99186",55,7,-0.000298923171475584,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Nervous","BRAZIL"
"99207",65,8,0.00869272907109084,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Endocrine","BRAZIL"
"99228",75,9,0.00456903742330421,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Digestive","BRAZIL"
"99249",85,10,1.84288988100524e-17,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Genitourinary","BRAZIL"
"99270",1,12,0.0116415735381415,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Respiratory","BRAZIL"
"99291",10,13,0.00303550497992019,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"External","BRAZIL"
"99312",20,14,1.67480264496558e-05,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Homicide","BRAZIL"
"99333",30,15,0.00112529115986651,"2005-2010","2010-2015",2,2070,"UN",75.0492537459751,76.1510088053831,"Rest","BRAZIL"
"99355",45,2,0.00216222553393614,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Infectious","CHILE"
"99376",55,3,0.029943437195861,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Neoplasms","CHILE"
"99397",65,4,0.0633190066630354,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Circulatory","CHILE"
"99418",75,5,0.0293153866156213,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Abnormal","CHILE"
"99439",85,6,0,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Mental","CHILE"
"99460",1,8,-0.000884037706908989,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Endocrine","CHILE"
"99481",10,9,-0.000765957680968882,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Digestive","CHILE"
"99502",20,10,0.00123537206039101,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Genitourinary","CHILE"
"99523",30,11,0.000951434751907732,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Perinatal","CHILE"
"99544",40,12,0.00730965914654065,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Respiratory","CHILE"
"99565",50,13,0.0398327354024967,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"External","CHILE"
"99586",60,14,0.000536154954076787,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Homicide","CHILE"
"99607",70,15,-0.00196927462667089,"1990-1995","1995-2000",1,2120,"UN",69.8741540456334,71.8341731884208,"Rest","CHILE"
"99628",80,2,0.00455030671039477,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Infectious","CHILE"
"99649",0,4,-0.000979288443104637,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Circulatory","CHILE"
"99670",5,5,0.000859153712138079,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Abnormal","CHILE"
"99691",15,6,-0.00127383742587195,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Mental","CHILE"
"99712",25,7,0.000528067237780997,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Nervous","CHILE"
"99733",35,8,0.00580259429735922,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Endocrine","CHILE"
"99754",45,9,0.0152788948253653,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Digestive","CHILE"
"99775",55,10,0.000797048877366147,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Genitourinary","CHILE"
"99796",65,11,-0.000125989445600935,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Perinatal","CHILE"
"99817",75,12,0.0562161309402009,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Respiratory","CHILE"
"99838",85,13,0,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"External","CHILE"
"99859",1,15,-0.00132476517627451,"1995-2000","2000-2005",1,2120,"UN",71.8341731884208,73.4613569648881,"Rest","CHILE"
"99880",10,2,0.00114388548040299,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Infectious","CHILE"
"99901",20,3,0.00162660374510044,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Neoplasms","CHILE"
"99922",30,4,-0.0011824584792915,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Circulatory","CHILE"
"99943",40,5,-0.00231649176941915,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Abnormal","CHILE"
"99964",50,6,0.00783619552443651,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Mental","CHILE"
"99985",60,7,-0.00157412052767966,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Nervous","CHILE"
"100006",70,8,0.00880320666978838,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Endocrine","CHILE"
"100027",80,9,0.00639364728971033,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Digestive","CHILE"
"100048",0,11,0.0867825779051905,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Perinatal","CHILE"
"100069",5,12,0.000186377387734926,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Respiratory","CHILE"
"100090",15,13,0.0104758779481892,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"External","CHILE"
"100111",25,14,0.00311763659572917,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Homicide","CHILE"
"100132",35,15,0.000556140860648939,"2000-2005","2005-2010",1,2120,"UN",73.4613569648881,74.8462750977961,"Rest","CHILE"
"100153",45,2,-0.000176447806195393,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Infectious","CHILE"
"100174",55,3,0.0263303994947623,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Neoplasms","CHILE"
"100195",65,4,0.0449076120031493,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Circulatory","CHILE"
"100216",75,5,0.00409950484925758,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Abnormal","CHILE"
"100237",85,6,0,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Mental","CHILE"
"100258",1,8,0.00493251259795256,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Endocrine","CHILE"
"100279",10,9,0.000180794600507124,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Digestive","CHILE"
"100300",20,10,-0.00030512986871551,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Genitourinary","CHILE"
"100321",30,11,0.000679843309033965,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Perinatal","CHILE"
"100342",40,12,0.00312981194053792,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Respiratory","CHILE"
"100363",50,13,0.0216180382080156,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"External","CHILE"
"100384",60,14,0.00139987281600684,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Homicide","CHILE"
"100405",70,15,0.000365262934040346,"2005-2010","2010-2015",1,2120,"UN",74.8462750977961,76.033588610161,"Rest","CHILE"
"100426",80,2,0.00429524355420671,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Infectious","CHILE"
"100447",0,4,0.00156613874335439,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Circulatory","CHILE"
"100468",5,5,0.00119133072802455,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Abnormal","CHILE"
"100489",15,6,0.00016832686221831,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Mental","CHILE"
"100510",25,7,0.00067207501366908,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Nervous","CHILE"
"100531",35,8,-0.000110987251545373,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Endocrine","CHILE"
"100552",45,9,0.0115263575676676,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Digestive","CHILE"
"100573",55,10,0.00389768331654266,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Genitourinary","CHILE"
"100594",65,11,0.00095370410688788,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Perinatal","CHILE"
"100615",75,12,0.00790690767258157,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Respiratory","CHILE"
"100636",85,13,0,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"External","CHILE"
"100657",1,15,-0.00191841751084839,"1990-1995","1995-2000",2,2120,"UN",75.611074207025,77.1901983568662,"Rest","CHILE"
"100678",10,2,0.000622407105514141,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Infectious","CHILE"
"100699",20,3,0.00132228140775833,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Neoplasms","CHILE"
"100720",30,4,0.00216388605939981,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Circulatory","CHILE"
"100741",40,5,0.000637030779955621,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Abnormal","CHILE"
"100762",50,6,-8.31377643105376e-05,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Mental","CHILE"
"100783",60,7,-0.000215453547187204,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Nervous","CHILE"
"100804",70,8,-0.00172000596025599,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Endocrine","CHILE"
"100825",80,9,-0.00187931805183331,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Digestive","CHILE"
"100846",0,11,0.11098233087836,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Perinatal","CHILE"
"100867",5,12,0.00226494723468364,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Respiratory","CHILE"
"100888",15,13,0.00397340996954095,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"External","CHILE"
"100909",25,14,-0.00176033194692242,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Homicide","CHILE"
"100930",35,15,0.00196866625719401,"1995-2000","2000-2005",2,2120,"UN",77.1901983568662,78.533759155099,"Rest","CHILE"
"100951",45,2,0.00223156942367692,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Infectious","CHILE"
"100972",55,3,0.0370698775311643,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Neoplasms","CHILE"
"100993",65,4,0.0516710907112718,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Circulatory","CHILE"
"101014",75,5,0.00775668338812768,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Abnormal","CHILE"
"101035",85,6,0,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Mental","CHILE"
"101056",1,8,0.0010780567265957,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Endocrine","CHILE"
"101077",10,9,0.00190610854395991,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Digestive","CHILE"
"101098",20,10,0.000572730114827432,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Genitourinary","CHILE"
"101119",30,11,0.000307180740925675,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Perinatal","CHILE"
"101140",40,12,0.00127570879935621,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Respiratory","CHILE"
"101161",50,13,0.000688446959306759,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"External","CHILE"
"101182",60,14,1.17756405814417e-05,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Homicide","CHILE"
"101203",70,15,0.00192005509071863,"2000-2005","2005-2010",2,2120,"UN",78.533759155099,79.5936170356977,"Rest","CHILE"
"101224",80,2,-0.000570400357621061,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Infectious","CHILE"
"101245",0,4,0.00232298610693344,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Circulatory","CHILE"
"101266",5,5,0.00179344568776833,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Abnormal","CHILE"
"101287",15,6,-0.000157292732986862,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Mental","CHILE"
"101308",25,7,0.00143684897664244,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Nervous","CHILE"
"101329",35,8,0.00034602961517845,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Endocrine","CHILE"
"101350",45,9,0.00252438677339519,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Digestive","CHILE"
"101371",55,10,0.00360034169214668,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Genitourinary","CHILE"
"101392",65,11,5.36109064434854e-06,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Perinatal","CHILE"
"101413",75,12,0.00724380613129093,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Respiratory","CHILE"
"101434",85,13,0,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"External","CHILE"
"101455",1,15,-0.000725248895274078,"2005-2010","2010-2015",2,2120,"UN",79.5936170356977,80.4832038054211,"Rest","CHILE"
"101477",15,2,0.000917220422040406,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Infectious","COLOMBIA"
"101498",25,3,0.000548026747499126,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Neoplasms","COLOMBIA"
"101519",35,4,0.013419719421816,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Circulatory","COLOMBIA"
"101540",45,5,0.0112539328961776,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Abnormal","COLOMBIA"
"101561",55,6,0.000603789978656857,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Mental","COLOMBIA"
"101582",65,7,0.000893124800105597,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Nervous","COLOMBIA"
"101603",75,8,-0.00869512484138358,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Endocrine","COLOMBIA"
"101624",85,9,0,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Digestive","COLOMBIA"
"101645",1,11,0.00702451223246914,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Perinatal","COLOMBIA"
"101666",10,12,0.000269783911222501,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Respiratory","COLOMBIA"
"101687",20,13,-0.0306054107874357,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"External","COLOMBIA"
"101708",30,14,0.136721594917996,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Homicide","COLOMBIA"
"101729",40,15,-0.000492181807148597,"1990-1995","1995-2000",1,2130,"UN",64.1586064543697,66.0347333506796,"Rest","COLOMBIA"
"101750",50,2,-0.00523410811559304,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Infectious","COLOMBIA"
"101771",60,3,0.000147694420743741,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Neoplasms","COLOMBIA"
"101792",70,4,0.0465937316945845,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Circulatory","COLOMBIA"
"101813",80,5,0.0177245618800167,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Abnormal","COLOMBIA"
"101834",0,7,0.011892737190849,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Nervous","COLOMBIA"
"101855",5,8,-8.91045885788364e-05,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Endocrine","COLOMBIA"
"101876",15,9,0.000403012832532221,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Digestive","COLOMBIA"
"101897",25,10,0.00118231816527711,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Genitourinary","COLOMBIA"
"101918",35,11,9.30343486750987e-05,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Perinatal","COLOMBIA"
"101939",45,12,0.00140419345855746,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Respiratory","COLOMBIA"
"101960",55,13,0.0128149653655915,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"External","COLOMBIA"
"101981",65,14,-0.000370468435194091,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Homicide","COLOMBIA"
"102002",75,15,-0.00425064044312575,"1995-2000","2000-2005",1,2130,"UN",66.0347333506796,67.4308470448368,"Rest","COLOMBIA"
