"","Cause","Period1","Period2","Sex","Country","Sources","Change","Contribution","Prop","Country.name","Cause.name","Change","Contribution","Prop"
"2621",4,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.207515801450606,24.3894244420906,"COLOMBIA","Circulatory",0.597542829264128,0.271521917273523,45.4397415508945
"2622",5,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,-0.0286675734560371,-3.36931265887491,"COLOMBIA","Abnormal",0.597542829264128,-0.0320157146916795,-5.35789455144274
"2623",6,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,-0.00205497166879027,-0.24152173423057,"COLOMBIA","Mental",0.597542829264128,-0.00191638032180157,-0.32071011950082
"2624",7,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.00492506252695429,0.578844789331935,"COLOMBIA","Nervous",0.597542829264128,0.00644395675146273,1.07840918439243
"2625",8,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.0523017450091269,6.14704735337091,"COLOMBIA","Endocrine",0.597542829264128,0.0810680436178378,13.5669009228464
"2626",9,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.0417544006021737,4.90741327403878,"COLOMBIA","Digestive",0.597542829264128,0.0375284988467066,6.28047012009545
"2627",10,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.00570713719947042,0.670762373439114,"COLOMBIA","Genitourinary",0.597542829264128,0.0109474598622184,1.83207953071751
"2628",11,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.0144081786634904,1.69339964670105,"COLOMBIA","Perinatal",0.597542829264128,-0.00508660536504696,-0.851253686921672
"2629",12,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.0876459276799714,10.3010648628433,"COLOMBIA","Respiratory",0.597542829264128,0.0822943813293651,13.7721310170704
"2630",13,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.153629263772038,18.056115701406,"COLOMBIA","External",0.597542829264128,0.0631598857991948,10.5699345228485
"2631",14,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.252085668179717,29.627740702274,"COLOMBIA","Homicide",0.597542829264128,0.0238268567249582,3.98747262255676
"2632",15,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,-0.00439097939455927,-0.516073761235339,"COLOMBIA","Rest",0.597542829264128,0.00157448043576108,0.263492482656021
"2633",2,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.478828502710774,42.1052259399835,"ECUADOR","Infectious",1.56734811167838,0.472564460891584,30.1505745514021
"2634",3,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.0321076674117764,2.82335028747291,"ECUADOR","Neoplasms",1.56734811167838,0.0474536962759305,3.02764241857637
"2635",4,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.0863190996188235,7.59036935314153,"ECUADOR","Circulatory",1.56734811167838,0.237327840546668,15.1419993285682
"2636",5,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.0596341106985635,5.24385597448375,"ECUADOR","Abnormal",1.56734811167838,0.158886623362728,10.1372899982369
"2637",6,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.133437642528515,11.7336834707092,"ECUADOR","Mental",1.56734811167838,0.0300382185485139,1.9164994888307
"2638",7,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,-0.00119518434882723,-0.105097141800055,"ECUADOR","Nervous",1.56734811167838,0.00163852422528251,0.104541180933182
"2639",8,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,-0.072641217469479,-6.38762073851596,"ECUADOR","Endocrine",1.56734811167838,-0.0881173311321521,-5.62206509680815
"2640",9,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.0719145885688603,6.32372547358945,"ECUADOR","Digestive",1.56734811167838,0.0596500703405194,3.80579591068914
"2641",10,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,-0.0493406375823218,-4.33871142103119,"ECUADOR","Genitourinary",1.56734811167838,-0.0156501069771018,-0.998508682308169
"2642",11,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.10520698607944,9.25125362057909,"ECUADOR","Perinatal",1.56734811167838,0.116136716980968,7.40975894988663
"2643",12,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.390647289075585,34.3511137625505,"ECUADOR","Respiratory",1.56734811167838,0.387135852266353,24.7000554236666
"2644",13,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.0404605331492467,3.5578497943558,"ECUADOR","External",1.56734811167838,0.0407098348181767,2.5973703298486
"2645",14,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,-0.171501130127807,-15.080751860245,"ECUADOR","Homicide",1.56734811167838,-0.0101138348681977,-0.645283252191331
"2646",15,"1990-1995","1995-2000",1,2180,"UN",1.13721869915457,0.0333404488414267,2.9317534847266,"ECUADOR","Rest",1.56734811167838,0.129687546399114,8.27432945066931
"2647",2,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.153955921627463,12.0243299210318,"ECUADOR","Infectious",1.38335584637055,0.223799793575464,16.1780350415721
"2648",3,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.0474159057618754,3.70329694602429,"ECUADOR","Neoplasms",1.38335584637055,0.139130570431596,10.0574679173567
"2649",4,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.0822258945489861,6.42204128075969,"ECUADOR","Circulatory",1.38335584637055,0.141996415395926,10.2646340613282
"2650",5,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.299073480699394,23.3583623451826,"ECUADOR","Abnormal",1.38335584637055,0.308672268121811,22.3132947991409
"2651",6,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,-0.00311695254896527,-0.243441534438994,"ECUADOR","Mental",1.38335584637055,-0.000731695768899305,-0.0528928092376972
"2652",7,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.0353044538688796,2.75736325380502,"ECUADOR","Nervous",1.38335584637055,0.0297215712214626,2.1485123512827
"2653",8,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.0514853475908837,4.02113019744574,"ECUADOR","Endocrine",1.38335584637055,0.0564007998363783,4.07709990053207
"2654",9,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.085825534766816,6.7031818898292,"ECUADOR","Digestive",1.38335584637055,0.0631495886191431,4.5649562102785
"2655",10,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,-0.0143223851464248,-1.11861292788348,"ECUADOR","Genitourinary",1.38335584637055,0.000150666095779235,0.0108913477450167
"2656",11,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.228645738159042,17.8577852777552,"ECUADOR","Perinatal",1.38335584637055,0.151893751969014,10.9800925313275
"2657",12,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.184630127144992,14.4200595773472,"ECUADOR","Respiratory",1.38335584637055,0.174979936536021,12.6489461836669
"2658",13,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.241849785095781,18.8890532860383,"ECUADOR","External",1.38335584637055,0.0709751697264011,5.13065166223251
"2659",14,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,-0.13764744225281,-10.7505982292708,"ECUADOR","Homicide",1.38335584637055,-0.0209313968185604,-1.51308839829443
"2660",15,"1995-2000","2000-2005",1,2180,"UN",1.2803700716676,0.0250446623516959,1.95604871637438,"ECUADOR","Rest",1.38335584637055,0.0441484074290141,3.19139920106923
"2661",2,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.23458466652967,16.6389375306406,"ECUADOR","Infectious",1.09563743837943,0.188709701352579,17.2237361322467
"2662",3,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,-0.0225731898061703,-1.60110164320845,"ECUADOR","Neoplasms",1.09563743837943,0.00418938643160516,0.382369777159289
"2663",4,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.26459497721253,18.7675493112579,"ECUADOR","Circulatory",1.09563743837943,0.293424807575969,26.781195795023
"2664",5,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.387322653863437,27.4725434410291,"ECUADOR","Abnormal",1.09563743837943,0.361197466253806,32.966878786842
"2665",6,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.0678041196268217,4.80930202080398,"ECUADOR","Mental",1.09563743837943,0.00771133686168111,0.703821957114487
"2666",7,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.0423155761987591,3.00141624497509,"ECUADOR","Nervous",1.09563743837943,0.0182097506909692,1.66202340784407
"2667",8,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.0330530645574218,2.34443233013959,"ECUADOR","Endocrine",1.09563743837943,0.054332820683049,4.95901461375886
"2668",9,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.0869354794502202,6.16627690619137,"ECUADOR","Digestive",1.09563743837943,-0.000635804704693676,-0.0580305749349076
"2669",10,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.0814144493280236,5.77467383738466,"ECUADOR","Genitourinary",1.09563743837943,0.0823506646796602,7.51623318033621
"2670",11,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.0608941169102212,4.31918003099554,"ECUADOR","Perinatal",1.09563743837943,-0.0987228873213552,-9.01054343920354
"2671",12,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.20204784908361,14.3311222716993,"ECUADOR","Respiratory",1.09563743837943,0.168967267318235,15.4218230775462
"2672",13,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,-0.0811352003564172,-5.75486688980028,"ECUADOR","External",1.09563743837943,-0.0130320189470497,-1.18944629770278
"2673",14,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.0280764637317139,1.99144527655732,"ECUADOR","Homicide",1.09563743837943,0.00169137970008891,0.154374032945666
"2674",15,"2000-2005","2005-2010",1,2180,"UN",1.40985364058061,0.024518614250765,1.73908933133426,"ECUADOR","Rest",1.09563743837943,0.027243567804884,2.48654955102487
"2675",2,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.180195822162591,16.6354986765461,"ECUADOR","Infectious",0.784138092533226,0.12497720068546,15.9381621522442
"2676",3,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.00197915481447718,0.182713599581723,"ECUADOR","Neoplasms",0.784138092533226,0.0605885152383991,7.72676596320715
"2677",4,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.221331178388759,20.4330737581827,"ECUADOR","Circulatory",0.784138092533226,0.244303382382712,31.1556580032312
"2678",5,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.253335156539936,23.3876491184134,"ECUADOR","Abnormal",0.784138092533226,0.240661303623484,30.6911889519366
"2679",6,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.00684016795029397,0.631477486652248,"ECUADOR","Mental",0.784138092533226,-0.00256046571829286,-0.326532500164741
"2680",7,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,-0.0057664795881414,-0.532355647348473,"ECUADOR","Nervous",0.784138092533226,-0.0032487163356522,-0.414304108751679
"2681",8,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,-0.0147615527921358,-1.36277183893734,"ECUADOR","Endocrine",0.784138092533226,0.00437570195721001,0.558026959648642
"2682",9,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.0678513006259116,6.26396443723218,"ECUADOR","Digestive",0.784138092533226,-0.00262364171237241,-0.334589243572712
"2683",10,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.0500945418794236,4.6246781703152,"ECUADOR","Genitourinary",0.784138092533226,0.0563356238955043,7.18440086407576
"2684",11,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.0351187551952802,3.24212847202356,"ECUADOR","Perinatal",0.784138092533226,-0.0265552070766731,-3.38654725864474
"2685",12,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.0900044557223408,8.30912163269392,"ECUADOR","Respiratory",0.784138092533226,0.0701786177758887,8.94977790827258
"2686",13,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,-0.132756671303249,-12.2559635582181,"ECUADOR","External",0.784138092533226,-0.00924691007987771,-1.17924510592321
"2687",14,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.315178754452904,29.0969884298751,"ECUADOR","Homicide",0.784138092533226,0.0175365293810407,2.23640829951105
"2688",15,"2005-2010","2010-2015",1,2180,"UN",1.08320060411921,0.0145560200708286,1.34379726298847,"ECUADOR","Rest",0.784138092533226,0.00941615851638952,1.20082911492921
"2689",2,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,0.131700069520959,16.5189127652681,"PARAGUAY","Infectious",0.780406435671907,0.139799110194892,17.9136285664443
"2690",3,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,-0.0885620658357077,-11.1081873014439,"PARAGUAY","Neoplasms",0.780406435671907,-0.0744906366999857,-9.54510794568878
"2691",4,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,1.05479242921783,132.300796704908,"PARAGUAY","Circulatory",0.780406435671907,0.904032144566331,115.841195464769
"2692",5,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,-0.233322801363814,-29.2652768969379,"PARAGUAY","Abnormal",0.780406435671907,-0.22809833732292,-29.2281466293309
"2693",6,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,0.0313829636384358,3.93631104785714,"PARAGUAY","Mental",0.780406435671907,0.0156688948640256,2.00778647481747
"2694",7,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,0.0415361678649709,5.20980995728173,"PARAGUAY","Nervous",0.780406435671907,0.0861920783479409,11.0445114760916
"2695",8,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,0.0633720805897141,7.94865086117842,"PARAGUAY","Endocrine",0.780406435671907,-0.0893183268604785,-11.4451038302341
"2696",9,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,0.0284990270525005,3.57458385168394,"PARAGUAY","Digestive",0.780406435671907,0.0334917150489467,4.29157340560772
"2697",10,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,0.0541802518239275,6.79573561908627,"PARAGUAY","Genitourinary",0.780406435671907,-0.0157056343776287,-2.01249421580009
"2698",11,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,-0.189679815802914,-23.7912124266709,"PARAGUAY","Perinatal",0.780406435671907,-0.102609723149599,-13.1482415391994
"2699",12,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,0.0549416071634312,6.89123110729959,"PARAGUAY","Respiratory",0.780406435671907,0.0205835319885884,2.63754001091323
"2700",13,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,-0.00702625648317007,-0.881291242548775,"PARAGUAY","External",0.780406435671907,-0.000385716433455985,-0.0494250708124792
"2701",14,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,-0.190322984308701,-23.871883943999,"PARAGUAY","Homicide",0.780406435671907,-0.051634832296976,-6.61640267644896
"2702",15,"1990-1995","1995-2000",1,2360,"UN",0.797268388013194,0.0457777149357267,5.74181989703687,"PARAGUAY","Rest",0.780406435671907,0.14288216780223,18.3086865088718
"2703",2,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,0.318085899193952,23.5315382378881,"PARAGUAY","Infectious",1.00375042918471,0.314929638899866,31.3752930751588
"2704",3,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,0.0899717422001601,6.65598034140311,"PARAGUAY","Neoplasms",1.00375042918471,0.0282887422297158,2.81830437200344
"2705",4,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,0.631129122461621,46.6900265490698,"PARAGUAY","Circulatory",1.00375042918471,0.602951371696201,60.0698494531103
"2706",5,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,-0.066454046893839,-4.91617500023564,"PARAGUAY","Abnormal",1.00375042918471,-0.0139222343619637,-1.38702151024454
"2707",6,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,0.0247001731615229,1.82728335555179,"PARAGUAY","Mental",1.00375042918471,0.00374989885675899,0.373588767459342
"2708",7,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,0.017552695774012,1.29852323800222,"PARAGUAY","Nervous",1.00375042918471,-0.00295693297765351,-0.294588464590274
"2709",8,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,-0.169872010992898,-12.5668875368441,"PARAGUAY","Endocrine",1.00375042918471,-0.214048807749858,-21.3249032355302
"2710",9,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,0.0733079478754825,5.42321675668237,"PARAGUAY","Digestive",1.00375042918471,0.0368698094961182,3.67320485492251
"2711",10,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,0.0149931908368859,1.10917473669905,"PARAGUAY","Genitourinary",1.00375042918471,0.0174267513503179,1.73616377573783
"2712",11,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,-0.0539137238918083,-3.98845990508198,"PARAGUAY","Perinatal",1.00375042918471,-0.0367484957617654,-3.66111880934529
"2713",12,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,0.2213649885978,16.3762641063903,"PARAGUAY","Respiratory",1.00375042918471,0.244402824413108,24.348963378439
"2714",13,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,0.289353243937184,21.4059376452053,"PARAGUAY","External",1.00375042918471,0.055990714796442,5.57815101926485
"2715",14,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,-0.00836006705556858,-0.618465760626086,"PARAGUAY","Homicide",1.00375042918471,0.0289972780628235,2.88889321685038
"2716",15,"1995-2000","2000-2005",1,2360,"UN",1.35174290766,-0.0301162475445064,-2.22795676410396,"PARAGUAY","Rest",1.00375042918471,-0.0621801297654026,-6.19477989323584
"2717",2,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,0.171316472706408,18.687126942717,"PARAGUAY","Infectious",0.853581012856836,0.122752376217179,14.3808700484493
"2718",3,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,0.0148059704049784,1.61502886498312,"PARAGUAY","Neoplasms",0.853581012856836,0.0210100345443874,2.46139900348407
"2719",4,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,-0.189935708760798,-20.7181051798248,"PARAGUAY","Circulatory",0.853581012856836,-0.0535661586899331,-6.27546277191118
"2720",5,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,0.608303873781726,66.3535241505144,"PARAGUAY","Abnormal",0.853581012856836,0.577622843254536,67.6705356087175
"2721",6,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,0.0184861914877984,2.01646579317495,"PARAGUAY","Mental",0.853581012856836,0.00351161145540631,0.411397559518499
"2722",7,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,0.0140982754923109,1.53783380918486,"PARAGUAY","Nervous",0.853581012856836,-0.00905884085145975,-1.06127487783976
"2723",8,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,-0.000256923746790886,-0.0280251314717862,"PARAGUAY","Endocrine",0.853581012856836,-0.0252037607220324,-2.95270868756539
"2724",9,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,-0.0333844862977137,-3.64156536442298,"PARAGUAY","Digestive",0.853581012856836,-0.0330001291067976,-3.86608050199594
"2725",10,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,-0.0386738537771919,-4.21852728743128,"PARAGUAY","Genitourinary",0.853581012856836,-0.0287803937537079,-3.37172375207635
"2726",11,"2000-2005","2005-2010",1,2360,"UN",0.916761967912763,0.0801544652526374,8.74321449384828,"PARAGUAY","Perinatal",0.853581012856836,-0.00948916245483775,-1.11168855819305
